topology,algo,run,phase,switch,init_assigned_controller,assigned_controller,is_migrated,init_path,final_path,init_solver_prop_ms,init_solver_total_rt_ms,init_real_queue_ms,init_switch_load,init_scaled_switch_load,solver_prop_ms,solver_queue_ms,solver_total_rt_ms,real_queue_ms,delta_rt_if_migrated,cc_transfer_ms,steiner_ms,load_scale_alpha,scaled_switch_load,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Geant2010,SM,0,B1,7,7,7,0,7,,0.0,inf,0.0,213,213,0.0,454.545455,478.199654,454.545455,0.0,0.0,0.0,0,213.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,8,8,8,0,8,,0.0,inf,0.0,168,168,0.0,10.615711,34.269911,10.615711,0.0,0.0,0.0,0,168,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,9,8,8,0,9->8,,4.359944,inf,0.0,152,152,4.359944,10.615711,38.629855,10.615711,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,10,8,8,0,10->9->8,,6.487704,inf,0.0,165,165,6.487704,10.615711,40.757615,10.615711,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,11,8,2,1,11->14->10->9->8,,26.37185,inf,0.0,162,162,19.855129,2.221235,45.730563,2.221235,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,12,8,2,1,12->20->21->6->5->7->8,,19.882986,inf,0.0,155,155,19.992942,2.221235,45.868377,2.221235,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,13,8,8,0,13->12->20->21->27->10->23->8,,46.749968,inf,0.0,217,217,28.845258,10.615711,63.115169,10.615711,0.0,0.0,0.0,0,217,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,14,8,8,0,14->10->9->8,,21.122295,inf,0.0,163,163,21.122295,10.615711,55.392205,10.615711,0.0,0.0,0.0,0,163,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,15,7,7,0,15->10->9->5->7,,31.071325,inf,0.0,175,175,29.91753,454.545455,508.117184,454.545455,0.0,0.0,0.0,0,175,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,16,7,1,1,16->5->7,,31.814555,inf,0.0,197,197,33.544182,41.322314,98.520696,41.322314,0.0,0.0,0.0,0,197,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,17,7,7,0,17->10->9->8->7,,20.857726,inf,0.0,203,203,19.177378,454.545455,497.377032,454.545455,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,18,7,7,0,18->11->14->27->5->7,,27.728133,inf,0.0,190,190,18.129405,454.545455,496.329059,454.545455,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,19,7,7,0,19->25->26->27->5->7,,16.447208,inf,0.0,176,176,16.447208,454.545455,494.646862,454.545455,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,20,6,6,0,20->21->6,,4.53283,inf,0.0,147,147,4.53283,89.285714,117.472743,89.285714,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,21,6,6,0,21->6,,2.914876,inf,0.0,170,170,2.914876,89.285714,115.85479,89.285714,0.0,0.0,0.0,0,170.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,22,6,6,0,22->23->9->5->6,,24.310768,inf,0.0,152,152,24.310768,89.285714,137.250682,89.285714,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,23,6,5,1,23->9->5->6,,19.278012,inf,0.0,191,191,15.174145,312.5,351.328344,312.5,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,24,6,5,1,24->20->21->6,,7.723167,inf,0.0,206,206,11.351049,312.5,347.505249,312.5,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,25,5,5,0,25->26->27->5,,9.94978,inf,0.0,162,162,9.94978,312.5,346.103979,312.5,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,26,6,6,0,26->27->5->6,,12.881476,inf,0.0,135,135,6.250629,89.285714,119.190543,89.285714,0.0,0.0,0.0,0,135,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,27,5,1,1,27->5,,5.992306,inf,0.0,133,133,9.641609,41.322314,74.618122,41.322314,0.0,0.0,0.0,0,133.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,28,5,5,0,28->4->5,,11.666446,inf,0.0,208,208,11.666446,312.5,347.820646,312.5,0.0,0.0,0.0,0,208,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,29,5,1,1,29->5,,20.266678,inf,0.0,228,228,21.883069,41.322314,86.859583,41.322314,0.0,0.0,0.0,0,228,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,30,5,1,1,30->3->5,,27.824171,inf,0.0,173,173,23.866538,41.322314,88.843052,41.322314,0.0,0.0,0.0,0,173,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,31,4,6,1,31->32->8->7->5->4,,19.206306,inf,0.0,159,159,16.99271,89.285714,129.932624,89.285714,0.0,0.0,0.0,0,159,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,32,4,4,0,32->8->9->5->4,,17.758417,inf,0.0,172,172,14.558227,17.857143,56.06957,17.857143,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,33,4,4,0,33->3->5->4,,20.227605,inf,0.0,184,184,20.227605,17.857143,61.738947,17.857143,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,34,4,4,0,34->3->5->4,,18.266476,inf,0.0,190,190,18.266476,17.857143,59.777818,17.857143,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,35,4,4,0,35->34->3->5->4,,20.928919,inf,0.0,153,153,20.928919,17.857143,62.440262,17.857143,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,36,3,3,0,36->3,,8.394786,34.075739,0.0,153,153,8.394786,2.026753,34.075739,2.026753,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B1,37,3,3,0,37->36->3,,11.195232,36.876185,0.0,179,179,11.195232,2.026753,36.876185,2.026753,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,1,1,1,0,1,1,0.0,24.978352,0.0,204,204,0.0,inf,inf,inf,0.0,0.0,0.0,0,204,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,2,2,2,0,2,2,0.0,24.957641,0.0,192,192,0.0,inf,inf,inf,0.0,0.0,0.0,0,192,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,3,3,3,0,3,3,0.0,25.680953,0.0,221,221,0.0,2.026753,25.680953,2.026753,0.0,0.0,0.0,0,221.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,4,4,4,0,4,4,0.0,inf,0.0,209,209,0.0,4.166667,27.820866,4.166667,0.0,0.0,0.0,0,209,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,5,5,5,0,5,5,0.0,inf,0.0,189,189,0.0,4.401408,28.055608,4.401408,0.0,0.0,0.0,0,189.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,6,6,6,0,6,6,0.0,inf,0.0,185,185,0.0,7.451565,31.105764,7.451565,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,7,7,7,0,7,7,0.0,inf,0.0,213,213,0.0,5.458515,29.112715,5.458515,0.0,0.0,0.0,0,213.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,8,8,8,0,8,8,0.0,inf,0.0,168,168,0.0,6.702413,30.356612,6.702413,0.0,0.0,0.0,0,168,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,9,8,8,0,9->8,9->8,4.359944,inf,0.0,152,152,4.359944,6.702413,34.716556,6.702413,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,10,8,8,0,10->9->8,10->9->8,6.487704,inf,0.0,165,165,6.487704,6.702413,36.844317,6.702413,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,11,8,8,0,11->14->10->9->8,11->20->21->27->5->7->8,26.37185,inf,0.0,162,162,19.269187,6.702413,49.625799,6.702413,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,12,8,1,1,12->20->21->6->5->7->8,12->20->21->27->5->1,19.882986,inf,0.0,155,155,18.256905,inf,inf,inf,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,13,8,2,1,13->12->20->21->27->10->23->8,13->12->20->21->27->5->1->2,46.749968,inf,0.0,217,217,29.4312,inf,inf,inf,0.0,0.0,0.0,0,217,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,14,8,8,0,14->10->9->8,14->10->9->8,21.122295,inf,0.0,163,163,21.122295,6.702413,51.478907,6.702413,0.0,0.0,0.0,0,163,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,15,7,1,1,15->10->9->5->7,15->14->27->5->1,31.071325,inf,0.0,175,175,31.647157,inf,inf,inf,0.0,0.0,0.0,0,175,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,16,7,7,0,16->5->7,16->5->7,31.814555,inf,0.0,197,197,31.814555,5.458515,60.92727,5.458515,0.0,0.0,0.0,0,197,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,17,7,2,1,17->10->9->8->7,17->10->9->5->1->2,20.857726,inf,0.0,203,203,22.643042,inf,inf,inf,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,18,7,7,0,18->11->14->27->5->7,18->11->20->21->27->5->7,27.728133,inf,0.0,190,190,18.129405,5.458515,47.24212,5.458515,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,19,7,7,0,19->25->26->27->5->7,19->25->26->27->5->7,16.447208,inf,0.0,176,176,16.447208,5.458515,45.559923,5.458515,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,20,6,6,0,20->21->6,20->21->6,4.53283,inf,0.0,147,147,4.53283,7.451565,35.638594,7.451565,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,21,6,1,1,21->6,21->27->5->1,2.914876,inf,0.0,170,170,10.19206,inf,inf,inf,0.0,0.0,0.0,0,170.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,22,6,6,0,22->23->9->5->6,22->23->9->5->6,24.310768,inf,0.0,152,152,24.310768,7.451565,55.416532,7.451565,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,23,6,2,1,23->9->5->6,23->8->32->2,19.278012,inf,0.0,191,191,17.179385,inf,inf,inf,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,24,6,6,0,24->20->21->6,24->20->21->6,7.723167,inf,0.0,206,206,7.723167,7.451565,38.828932,7.451565,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,25,5,5,0,25->26->27->5,25->26->27->5,9.94978,inf,0.0,162,162,9.94978,4.401408,38.005388,4.401408,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,26,6,6,0,26->27->5->6,26->27->21->6,12.881476,inf,0.0,135,135,6.250629,7.451565,37.356393,7.451565,0.0,0.0,0.0,0,135,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,27,5,1,1,27->5,27->5->1,5.992306,inf,0.0,133,133,9.641609,inf,inf,inf,0.0,0.0,0.0,0,133.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,28,5,5,0,28->4->5,28->4->5,11.666446,inf,0.0,208,208,11.666446,4.401408,39.722054,4.401408,0.0,0.0,0.0,0,208,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,29,5,2,1,29->5,29->3->1->2,20.266678,inf,0.0,228,228,23.619106,inf,inf,inf,0.0,0.0,0.0,0,228,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,30,5,5,0,30->3->5,30->32->8->7->5,27.824171,inf,0.0,173,173,27.158442,4.401408,55.21405,4.401408,0.0,0.0,0.0,0,173,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,31,4,4,0,31->32->8->7->5->4,31->32->8->7->5->4,19.206306,inf,0.0,159,159,19.206306,4.166667,47.027172,4.166667,0.0,0.0,0.0,0,159,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,32,4,4,0,32->8->9->5->4,32->8->7->5->4,17.758417,inf,0.0,172,172,14.558227,4.166667,42.379094,4.166667,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,33,4,4,0,33->3->5->4,33->3->5->4,20.227605,inf,0.0,184,184,20.227605,4.166667,48.048471,4.166667,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,34,4,2,1,34->3->5->4,34->3->1->2,18.266476,inf,0.0,190,190,13.19627,inf,inf,inf,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,35,4,1,1,35->34->3->5->4,35->34->3->1,20.928919,inf,0.0,153,153,14.122678,inf,inf,inf,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,36,3,3,0,36->3,36->3,8.394786,34.075739,0.0,153,153,8.394786,2.026753,34.075739,2.026753,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,B3,37,3,3,0,37->36->3,37->36->3,11.195232,36.876185,0.0,179,179,11.195232,2.026753,36.876185,2.026753,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,1,1,1,0,1,1,0.0,24.978352,0.0,204,204,0.0,7.130024,30.447678,6.793478,0.0,0.0,0.0,0,204,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,2,2,2,0,2,2,0.0,24.957641,0.0,192,192,0.0,4.924932,28.551359,4.89716,0.0,0.0,0.0,0,192,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,3,3,3,0,3,3,0.0,25.680953,0.0,221,221,0.0,2.038649,25.680953,2.026753,0.0,0.0,0.0,0,221.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,4,4,4,0,4,4,0.0,inf,0.0,209,209,0.0,20.446973,43.6542,20.0,0.0,0.0,0.0,0,209,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,5,5,5,0,5,5,0.0,inf,0.0,189,189,0.0,20.473737,43.574518,19.920319,0.0,0.0,0.0,0,189.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,6,6,6,0,6,6,0.0,inf,0.0,185,185,0.0,19.632281,41.770142,18.115942,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,7,7,7,0,7,7,0.0,inf,0.0,213,213,0.0,20.473737,43.574518,19.920319,0.0,0.0,0.0,0,213.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,8,8,8,0,8,8,0.0,inf,0.0,168,168,0.0,14.751839,35.530684,11.876485,0.0,0.0,0.0,0,168,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,9,8,5,1,9->8,9->5,4.359944,inf,0.0,152,152,3.639643,20.473737,47.214161,19.920319,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,10,8,8,0,10->9->8,10->9->8,6.487704,inf,0.0,165,165,6.487704,14.751839,42.018388,11.876485,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,11,8,8,0,11->14->10->9->8,11->20->21->27->5->7->8,26.37185,inf,0.0,162,162,19.269187,14.751839,54.799871,11.876485,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,12,8,7,1,12->20->21->6->5->7->8,12->20->21->27->5->7,19.882986,inf,0.0,155,155,16.527278,20.473737,60.101797,19.920319,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,13,8,8,0,13->12->20->21->27->10->23->8,13->12->20->21->6->5->7->8,46.749968,inf,0.0,217,217,29.321244,14.751839,64.851928,11.876485,0.0,0.0,0.0,0,217,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,14,8,8,0,14->10->9->8,14->10->9->8,21.122295,inf,0.0,163,163,21.122295,14.751839,56.652979,11.876485,0.0,0.0,0.0,0,163,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,15,7,7,0,15->10->9->5->7,15->14->27->5->7,31.071325,inf,0.0,175,175,29.91753,20.473737,73.492048,19.920319,0.0,0.0,0.0,0,175,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,16,7,1,1,16->5->7,16->5->1,31.814555,inf,0.0,197,197,33.544182,7.130024,63.99186,6.793478,0.0,0.0,0.0,0,197,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,17,7,1,1,17->10->9->8->7,17->10->9->5->1,20.857726,inf,0.0,203,203,20.907005,7.130024,51.354683,6.793478,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,18,7,7,0,18->11->14->27->5->7,18->11->20->21->27->5->7,27.728133,inf,0.0,190,190,18.129405,20.473737,61.703923,19.920319,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,19,7,7,0,19->25->26->27->5->7,19->25->26->27->5->7,16.447208,inf,0.0,176,176,16.447208,20.473737,60.021726,19.920319,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,20,6,5,1,20->21->6,20->21->27->5,4.53283,inf,0.0,147,147,8.160712,20.473737,51.73523,19.920319,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,21,6,6,0,21->6,21->6,2.914876,inf,0.0,170,170,2.914876,19.632281,44.685017,18.115942,0.0,0.0,0.0,0,170.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,22,6,6,0,22->23->9->5->6,22->23->9->5->6,24.310768,inf,0.0,152,152,24.310768,19.632281,66.080909,18.115942,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,23,6,6,0,23->9->5->6,23->9->5->6,19.278012,inf,0.0,191,191,19.278012,19.632281,61.048154,18.115942,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,24,6,6,0,24->20->21->6,24->20->21->6,7.723167,inf,0.0,206,206,7.723167,19.632281,49.493309,18.115942,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,25,5,2,1,25->26->27->5,25->26->27->5->7->8->32->2,9.94978,inf,0.0,162,162,21.403368,4.924932,49.954727,4.89716,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,26,6,5,1,26->27->5->6,26->27->5,12.881476,inf,0.0,135,135,8.777608,20.473737,52.352127,19.920319,0.0,0.0,0.0,0,135,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,27,5,5,0,27->5,27->5,5.992306,inf,0.0,133,133,5.992306,20.473737,49.566825,19.920319,0.0,0.0,0.0,0,133.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,28,5,1,1,28->4->5,28->4->5->1,11.666446,inf,0.0,208,208,15.315749,7.130024,45.763426,6.793478,0.0,0.0,0.0,0,208,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,29,5,2,1,29->5,29->3->1->2,20.266678,inf,0.0,228,228,23.619106,4.924932,52.170465,4.89716,0.0,0.0,0.0,0,228,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,30,5,2,1,30->3->5,30->32->2,27.824171,inf,0.0,173,173,22.130502,4.924932,50.681861,4.89716,0.0,0.0,0.0,0,173,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,31,4,4,0,31->32->8->7->5->4,31->32->8->7->5->4,19.206306,inf,0.0,159,159,19.206306,20.446973,62.860505,20.0,0.0,0.0,0.0,0,159,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,32,4,4,0,32->8->9->5->4,32->8->7->5->4,17.758417,inf,0.0,172,172,14.558227,20.446973,58.212427,20.0,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,33,4,4,0,33->3->5->4,33->3->5->4,20.227605,inf,0.0,184,184,20.227605,20.446973,63.881804,20.0,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,34,4,4,0,34->3->5->4,34->3->5->4,18.266476,inf,0.0,190,190,18.266476,20.446973,61.920675,20.0,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,35,4,5,1,35->34->3->5->4,35->34->3->5,20.928919,inf,0.0,153,153,14.611456,20.473737,58.185975,19.920319,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,36,3,3,0,36->3,36->3,8.394786,34.075739,0.0,153,153,8.394786,2.038649,34.075739,2.026753,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,0,MCF_ARC,37,3,3,0,37->36->3,37->36->3,11.195232,36.876185,0.0,179,179,11.195232,2.038649,36.876185,2.026753,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,1,1,1,0,1,,0.0,24.835674,0.0,172,172,0.0,16.556291,40.210491,16.556291,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,2,2,2,0,2,,0.0,25.022189,0.0,221,221,0.0,1.841621,25.49582,1.841621,0.0,0.0,0.0,0,221,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,3,3,3,0,3,,0.0,25.926927,0.0,124,124,0.0,2.272727,25.926927,2.272727,0.0,0.0,0.0,0,124.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,4,4,4,0,4,,0.0,inf,0.0,178,178,0.0,9.960159,33.614359,9.960159,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,5,5,5,0,5,,0.0,inf,0.0,153,153,0.0,416.666667,440.320866,416.666667,0.0,0.0,0.0,0,153.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,6,6,6,0,6,,0.0,inf,0.0,232,232,0.0,250.0,273.6542,250.0,0.0,0.0,0.0,0,232,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,7,7,7,0,7,,0.0,inf,0.0,145,145,0.0,40.0,63.6542,40.0,0.0,0.0,0.0,0,145.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,8,8,8,0,8,,0.0,inf,0.0,176,176,0.0,92.592593,116.246792,92.592593,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,9,8,8,0,9->8,,4.359944,inf,0.0,158,158,4.359944,92.592593,120.606736,92.592593,0.0,0.0,0.0,0,158,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,10,8,8,0,10->23->8,,22.428675,inf,0.0,182,182,6.487704,92.592593,122.734496,92.592593,0.0,0.0,0.0,0,182,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,11,8,2,1,11->14->15->10->9->8,,44.300398,inf,0.0,188,188,19.855129,1.841621,45.350949,1.841621,0.0,0.0,0.0,0,188,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,12,8,8,0,12->20->21->27->5->7->8,,19.407,inf,0.0,166,166,19.407,92.592593,135.653792,92.592593,0.0,0.0,0.0,0,166,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,13,8,8,0,13->11->14->27->10->9->8,,41.389919,inf,0.0,146,146,28.845258,92.592593,145.09205,92.592593,0.0,0.0,0.0,0,146,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,14,8,8,0,14->10->9->8,,21.122295,inf,0.0,130,130,21.122295,92.592593,137.369087,92.592593,0.0,0.0,0.0,0,130,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,15,7,7,0,15->10->27->5->7,,37.563966,inf,0.0,171,171,29.91753,40.0,93.57173,40.0,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,16,7,7,0,16->5->7,,31.814555,inf,0.0,179,179,31.814555,40.0,95.468755,40.0,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,17,7,5,1,17->10->9->5->7,,19.177378,inf,0.0,196,196,17.257703,416.666667,457.578569,416.666667,0.0,0.0,0.0,0,196,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,18,7,7,0,18->11->20->21->27->5->7,,18.129405,inf,0.0,206,206,18.129405,40.0,81.783604,40.0,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,19,7,7,0,19->25->26->27->5->7,,16.447208,inf,0.0,136,136,16.447208,40.0,80.101407,40.0,0.0,0.0,0.0,0,136,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,20,7,7,0,20->21->27->5->7,,10.080387,inf,0.0,90,90,10.080387,40.0,73.734587,40.0,0.0,0.0,0.0,0,90.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,21,6,6,0,21->6,,2.914876,inf,0.0,198,198,2.914876,250.0,276.569075,250.0,0.0,0.0,0.0,0,198.0,0.5,0.5,0.0,5,0.0,0.0
Geant2010,SM,1,B1,22,6,1,1,22->23->9->5->6,,24.310768,inf,0.0,153,153,20.805896,16.556291,61.016387,16.556291,0.0,0.0,0.0,0,153,0.5,0.5,0.0,5,0.0,0.0
