topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Bellcanada,2,SM,B3,41,42,100600.0,54530.945,54530.945,27520.0,0.5047,27520.0,27520.0,0.5047,0.5047,0,1,42,42:42->41->13->29->30->44->45->46->47->3->5,0.042553,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,B3,42,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,B3,44,45,100600.0,526589.555,526589.555,506112.0,0.9611,506112.0,472704.0,0.9611,0.8977,0,21,11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|41|42|44,11:11->20->19->18->17->15->14->30->44->45->46->47->3->1 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 13:13->29->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->47->3 || 16:16->15->14->30->44->45->46->48->39->28->9 || 17:17->15->14->30->44->45->46->47->3 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->48->39->28->9 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->47->3->1 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2 || 26:26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 29:29->30->44->45->46->47->3->2->7 || 30:30->44->45->46->47->3 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5 || 44:44->45->46->47->3->1,0.419326,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,B3,45,46,100600.0,650690.757,650690.757,528256.0,0.8118,528256.0,494848.0,0.8118,0.7605,0,22,11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|41|42|44|45,11:11->20->19->18->17->15->14->30->44->45->46->47->3->1 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 13:13->29->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->47->3 || 16:16->15->14->30->44->45->46->48->39->28->9 || 17:17->15->14->30->44->45->46->47->3 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->48->39->28->9 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->47->3->1 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2 || 26:26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 29:29->30->44->45->46->47->3->2->7 || 30:30->44->45->46->47->3 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5 || 44:44->45->46->47->3->1 || 45:45->46->47->3->4,0.420213,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,B3,46,47,100600.0,446314.808,446314.808,408448.0,0.9152,306816.0,354944.0,0.6874,0.7953,0,17,41|42|11|43|44|45|15|46|17|21|22|23|24|25|26|29|30,11:11->20->19->18->17->15->14->30->44->45->46->47->3->1 || 15:15->14->30->44->45->46->47->3 || 17:17->15->14->30->44->45->46->47->3 || 21:21->24->17->15->14->30->44->45->46->47->3->1 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2 || 26:26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 29:29->30->44->45->46->47->3->2->7 || 30:30->44->45->46->47->3 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5 || 43:43->35->46->47->3->5 || 44:44->45->46->47->3->1 || 45:45->46->47->3->4 || 46:46->47->3->4,0.200355,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,B3,46,48,100600.0,581358.394,581358.394,190848.0,0.3283,292480.0,275456.0,0.5031,0.4738,0,8,35|12|13|14|16|18|19|20,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 13:13->29->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 16:16->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->48->39->28->9 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 35:35->46->48->39->28->9->6,0.262411,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,1,3,100600.0,72230.882,72230.882,33024.0,0.4572,0.0,0.0,0.0,0.0,0,1,44,44:44->45->46->47->3->1,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,2,3,100600.0,352117.665,352117.665,199168.0,0.5656,199168.0,177664.0,0.5656,0.5046,0,9,22|23|24|25|26|27|28|29|30,22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2 || 27:27->28->40->3->2 || 28:28->40->3->2->7 || 29:29->30->44->45->46->47->3->2 || 30:30->44->45->46->47->3->2->7,0.092199,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,2,7,100600.0,342307.112,342307.112,148352.0,0.4334,199168.0,177664.0,0.5818,0.519,0,7,22|23|24|25|28|30|31,22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 28:28->40->3->2->7 || 30:30->44->45->46->47->3->2->7 || 31:31->34->5->8->7->2,0.070035,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,3,4,100600.0,209717.846,209717.846,88192.0,0.4205,88192.0,88192.0,0.4205,0.4205,0,4,48|45|46|47,45:45->46->47->3->4 || 46:46->47->3->4 || 47:47->3->4 || 48:48->39->28->40->3->4,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,3,5,100600.0,192325.836,192325.836,127872.0,0.6649,138496.0,153984.0,0.7201,0.8006,0,5,39|40|42|43|13,13:13->15->14->30->35->46->47->3->5->34->9 || 39:39->28->40->3->5 || 40:40->3->5 || 42:42->41->13->29->30->44->45->46->47->3->5 || 43:43->35->46->47->3->5,0.058511,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,3,40,100600.0,166437.154,166437.154,119296.0,0.7168,97920.0,43776.0,0.5883,0.263,0,5,39|40|48|27|28,27:27->28->40->3->2 || 28:28->40->3->2->7 || 39:39->28->40->3->5 || 40:40->3->5 || 48:48->39->28->40->3->4,0.065603,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,3,47,100600.0,664743.641,664743.641,431360.0,0.6489,327936.0,376064.0,0.4933,0.5657,0,18,41|42|11|43|13|44|45|16|46|47|19|22|23|24|25|26|29|30,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 13:13->15->14->30->35->46->47->3->5->34->9 || 16:16->15->14->30->44->45->46->47->3 || 19:19->18->17->15->14->30->44->45->46->47->3 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2 || 29:29->30->44->45->46->47->3->2 || 30:30->44->45->46->47->3->2->7 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5 || 43:43->35->46->47->3->5 || 44:44->45->46->47->3->1 || 45:45->46->47->3->4 || 46:46->47->3->4 || 47:47->3->4,0.195922,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,5,34,100600.0,121309.623,121309.623,93696.0,0.7724,70528.0,100992.0,0.5814,0.8325,0,4,32|33|13|31,13:13->15->14->30->35->46->47->3->5->34->9 || 31:31->34->5->8->7->2 || 32:32->34->5->8->7 || 33:33->31->34->5->8->7,0.054965,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,5,8,100600.0,98970.924,98970.924,70528.0,0.7126,70528.0,92032.0,0.7126,0.9299,0,3,32|33|31,31:31->34->5->8->7->2 || 32:32->34->5->8->7 || 33:33->31->34->5->8->7,0.027482,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,6,9,100600.0,273466.723,273466.723,100096.0,0.366,137088.0,112640.0,0.5013,0.4119,0,4,34|35|37|38,34:34->9->6 || 35:35->46->48->39->28->9->6 || 37:37->32->34->9->6 || 38:38->32->34->9->6,0.034574,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,7,8,100600.0,423332.804,423332.804,161024.0,0.3804,208768.0,187264.0,0.4932,0.4424,0,7,32|33|22|23|24|25|31,22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 31:31->34->5->8->7->2 || 32:32->34->5->8->7 || 33:33->31->34->5->8->7,0.049645,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,9,10,100600.0,243456.188,243456.188,105088.0,0.4317,140800.0,140800.0,0.5783,0.5783,0,5,36|12|14|15|20,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->48->39->28->9->10 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 36:36->32->34->9->10,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,9,28,100600.0,753234.344,753234.344,189056.0,0.251,313856.0,273152.0,0.4167,0.3626,0,8,35|12|14|15|17|18|20|21,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->48->39->28->9->10 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 35:35->46->48->39->28->9->6,0.088652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,9,34,100600.0,125786.988,125786.988,114432.0,0.9097,91264.0,107520.0,0.7255,0.8548,0,5,34|36|37|38|13,13:13->15->14->30->35->46->47->3->5->34->9 || 34:34->9->6 || 36:36->32->34->9->10 || 37:37->32->34->9->6 || 38:38->32->34->9->6,0.023936,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,11,20,100600.0,44455.561,44455.561,28160.0,0.6334,28160.0,28160.0,0.6334,0.6334,0,1,11,11:11->20->19->18->17->15->14->30->44->45->46->47->3,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,12,22,100600.0,33630.021,33630.021,24064.0,0.7156,24064.0,24064.0,0.7156,0.7156,0,1,12,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,13,41,100600.0,95172.208,95172.208,49664.0,0.5218,49664.0,65920.0,0.5218,0.6926,0,2,41|42,41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5,0.117021,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,13,29,100600.0,148215.638,148215.638,72320.0,0.4879,72832.0,72832.0,0.4914,0.4914,0,3,41|26|42,26:26->22->17->15->13->29->30->44->45->46->47->3->2 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5,0.070035,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,13,15,100600.0,47731.415,47731.415,45824.0,0.96,0.0,16256.0,0.0,0.3406,0,2,26|13,13:13->15->14->30->35->46->47->3->5->34->9 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2,0.078014,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,14,30,100600.0,379252.558,379252.558,358528.0,0.9454,358016.0,341760.0,0.944,0.9011,0,15,11|12|13|14|15|16|17|18|19|20|21|22|23|24|25,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 13:13->15->14->30->35->46->47->3->5->34->9 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->48->39->28->9->10 || 16:16->15->14->30->44->45->46->47->3 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8,0.360816,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,14,15,100600.0,376624.685,376624.685,331520.0,0.8802,331008.0,314752.0,0.8789,0.8357,0,14,11|12|13|15|16|17|18|19|20|21|22|23|24|25,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 13:13->15->14->30->35->46->47->3->5->34->9 || 15:15->14->30->44->45->46->48->39->28->9->10 || 16:16->15->14->30->44->45->46->47->3 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8,0.351064,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,15,17,100600.0,693395.638,693395.638,283264.0,0.4085,283264.0,283264.0,0.4085,0.4085,0,12,11|12|17|18|19|20|21|22|23|24|25|26,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2,0.37234,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,15,16,100600.0,38787.479,38787.479,25600.0,0.66,25600.0,25600.0,0.66,0.66,0,1,16,16:16->15->14->30->44->45->46->47->3,0.031028,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,17,18,100600.0,212076.002,212076.002,94720.0,0.4466,94720.0,94720.0,0.4466,0.4466,0,4,19|18|11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10,0.156028,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,17,24,100600.0,168402.794,168402.794,72704.0,0.4317,72704.0,23552.0,0.4317,0.1399,0,3,24|21|23,21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8,0.109043,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,17,22,100600.0,229668.156,229668.156,92160.0,0.4013,92160.0,141312.0,0.4013,0.6153,0,4,25|26|12|22,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2,0.14539,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,18,19,100600.0,112598.326,112598.326,70912.0,0.6298,70912.0,70912.0,0.6298,0.6298,0,3,19|11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10,0.119681,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,19,20,100600.0,67048.438,67048.438,44416.0,0.6624,44416.0,44416.0,0.6624,0.6624,0,2,11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10,0.08156,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,21,23,100600.0,27963.88,27963.88,21504.0,0.769,21504.0,21504.0,0.769,0.769,0,1,23,23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8,0.039894,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,21,24,100600.0,68939.32,68939.32,49152.0,0.713,49152.0,0.0,0.713,0.0,0,2,21|23,21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8,0.078014,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,22,26,100600.0,91786.982,91786.982,44544.0,0.4853,44544.0,44544.0,0.4853,0.4853,0,2,25|26,25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2,0.077128,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,23,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,25,26,100600.0,39528.852,39528.852,21888.0,0.5537,21888.0,21888.0,0.5537,0.5537,0,1,25,25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,27,28,100600.0,48511.484,48511.484,25088.0,0.5172,25088.0,25088.0,0.5172,0.5172,0,1,27,27:27->28->40->3->2,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,28,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,28,39,100600.0,404300.119,404300.119,243200.0,0.6015,346624.0,282240.0,0.8573,0.6981,0,10,35|39|12|14|15|48|17|18|20|21,12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->48->39->28->9->10 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 35:35->46->48->39->28->9->6 || 39:39->28->40->3->5 || 48:48->39->28->40->3->4,0.253546,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,28,40,100600.0,284143.623,284143.623,97920.0,0.3446,119296.0,65152.0,0.4198,0.2293,0,4,48|27|28|39,27:27->28->40->3->2 || 28:28->40->3->2->7 || 39:39->28->40->3->5 || 48:48->39->28->40->3->4,0.048759,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,29,30,100600.0,123610.432,123610.432,97408.0,0.788,97920.0,97920.0,0.7922,0.7922,0,4,41|26|42|29,26:26->22->17->15->13->29->30->44->45->46->47->3->2 || 29:29->30->44->45->46->47->3->2 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5,0.10461,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,30,35,100600.0,42870.037,42870.037,23168.0,0.5404,0.0,17152.0,0.0,0.4001,0,1,13,13:13->15->14->30->35->46->47->3->5->34->9,0.035461,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,30,44,100600.0,536519.363,536519.363,449920.0,0.8386,473088.0,439680.0,0.8818,0.8195,0,19,11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|41|42,11:11->20->19->18->17->15->14->30->44->45->46->47->3 || 12:12->22->17->15->14->30->44->45->46->48->39->28->9->10 || 14:14->30->44->45->46->48->39->28->9->10 || 15:15->14->30->44->45->46->48->39->28->9->10 || 16:16->15->14->30->44->45->46->47->3 || 17:17->15->14->30->44->45->46->48->39->28->9 || 18:18->17->15->14->30->44->45->46->48->39->28->9 || 19:19->18->17->15->14->30->44->45->46->47->3 || 20:20->19->18->17->15->14->30->44->45->46->48->39->28->9->10 || 21:21->24->17->15->14->30->44->45->46->48->39->28->9 || 22:22->17->15->14->30->44->45->46->47->3->2->7->8 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7->8 || 24:24->17->15->14->30->44->45->46->47->3->2->7->8 || 25:25->26->22->17->15->14->30->44->45->46->47->3->2->7->8 || 26:26->22->17->15->13->29->30->44->45->46->47->3->2 || 29:29->30->44->45->46->47->3->2 || 30:30->44->45->46->47->3->2->7 || 41:41->13->29->30->44->45->46->47->3 || 42:42->41->13->29->30->44->45->46->47->3->5,0.416667,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,31,33,100600.0,34414.007,34414.007,21632.0,0.6286,21632.0,21632.0,0.6286,0.6286,0,1,33,33:33->31->34->5->8->7,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,31,34,100600.0,72240.99,72240.99,43648.0,0.6042,43648.0,43648.0,0.6042,0.6042,0,2,33|31,31:31->34->5->8->7->2 || 33:33->31->34->5->8->7,0.074468,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,32,34,100600.0,188796.688,188796.688,93440.0,0.4949,93440.0,109696.0,0.4949,0.581,0,4,32|36|37|38,32:32->34->5->8->7 || 36:36->32->34->9->10 || 37:37->32->34->9->6 || 38:38->32->34->9->6,0.100177,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,32,36,100600.0,21686.947,21686.947,15616.0,0.7201,15616.0,16256.0,0.7201,0.7496,0,1,36,36:36->32->34->9->10,0.021277,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,32,37,100600.0,40507.564,40507.564,25856.0,0.6383,25856.0,25856.0,0.6383,0.6383,0,1,37,37:37->32->34->9->6,0.024823,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,32,38,100600.0,41191.604,41191.604,25088.0,0.6091,25088.0,40704.0,0.6091,0.9882,0,1,38,38:38->32->34->9->6,0.024823,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,2,SM,MCF_ARC,35,43,100600.0,34566.134,34566.134,25344.0,0.7332,25344.0,25344.0,0.7332,0.7332,0,1,43,43:43->35->46->47->3->5,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
